id,title,content,category,keywords
CS142,데이터베이스 트리거와 저장 프로시저의 차이점,"트리거는 특정 이벤트(INSERT, UPDATE, DELETE)가 발생할 때 자동으로 실행되는 코드 블록입니다. 이벤트 전/후에 실행되며, 데이터 무결성 유지, 감사 로깅, 파생 값 계산, 복잡한 비즈니스 규칙 적용 등에 사용됩니다. 선언적이고 자동으로 실행되는 특성이 있어 직접 호출할 수 없으며, 데이터 변경과 원자적으로 실행됩니다. 저장 프로시저는 데이터베이스에 저장되어 명시적으로 호출되는 프로그램 유닛으로, 매개변수를 받고 결과를 반환할 수 있습니다. 복잡한 비즈니스 로직, 배치 처리, 트랜잭션 관리, 데이터 접근 캡슐화 등에 사용됩니다. 절차적이고 명시적으로 호출되는 특성이 있어 반복적인 실행이 가능하며, 성능 최적화를 위한 실행 계획 캐싱 혜택을 받습니다. 트리거는 데이터 일관성과 무결성 유지에 적합하고, 저장 프로시저는 복잡한 로직과 데이터 조작 작업에 적합합니다. 두 기능 모두 데이터베이스 로직을 중앙화하고 애플리케이션 코드와 분리하는 이점이 있지만, 과도한 사용은 디버깅과 유지보수를 어렵게 할 수 있습니다.",데이터베이스,"트리거,저장 프로시저,이벤트 기반,데이터베이스 프로그래밍,데이터 무결성"
CS143,SQL과 NoSQL의 일관성과 확장성 보장 방식,"SQL(관계형 데이터베이스)은 ACID 특성을 통해 데이터 일관성을 보장하며, 트랜잭션, 제약조건, 무결성 규칙을 엄격히 적용합니다. 확장성 측면에서는 주로 수직적 확장(더 강력한 하드웨어)과, 제한적으로 리드 레플리카를 통한 읽기 확장을 지원하지만, 쓰기 확장성에는 한계가 있습니다. 샤딩을 통한 수평적 확장은 복잡하고 애플리케이션 수준의 변경이 필요합니다. NoSQL은 CAP 이론에 기반하여 일관성, 가용성, 분할 내성 중 두 가지를 선택합니다. 대부분 결과적 일관성(Eventual Consistency) 모델을 채택하여 일시적으로 데이터 불일치를 허용하고, 분산 시스템에서의 높은 가용성과 확장성을 제공합니다. 확장성 측면에서는 처음부터 수평적 확장을 고려한 설계로, 샤딩, 파티셔닝, 분산 아키텍처를 기본 지원하며 노드 추가만으로도 용량을 쉽게 확장할 수 있습니다. SQL은 일관성과 정확성이 중요한 금융, 전자상거래에, NoSQL은 확장성과 유연성이 중요한 소셜 미디어, 빅데이터, IoT 애플리케이션에 적합합니다.",데이터베이스,"데이터 일관성,데이터베이스 확장성,ACID,CAP 이론,결과적 일관성"
CS144,OSI 7계층과 TCP/IP 4계층의 구조와 역할,"OSI 7계층은 네트워크 통신을 7개의 논리적 계층으로 분류한 개념적 모델입니다. 물리 계층(전기적 신호 전송), 데이터 링크 계층(물리적 주소 지정, 오류 검출), 네트워크 계층(논리적 주소 지정, 라우팅), 전송 계층(종단간 연결, 흐름 제어), 세션 계층(연결 설정/유지/종료), 표현 계층(데이터 변환, 암호화), 응용 계층(사용자 인터페이스, 서비스 제공)으로 구성됩니다. TCP/IP 4계층은 실제 인터넷 통신에 사용되는 실용적 모델로, 네트워크 인터페이스 계층(OSI 물리+데이터 링크), 인터넷 계층(OSI 네트워크, IP 프로토콜), 전송 계층(OSI 전송, TCP/UDP 프로토콜), 응용 계층(OSI 세션+표현+응용, HTTP/FTP/SMTP 등)으로 구성됩니다. OSI 모델은 표준화와 학습을 위한 이론적 모델이며, TCP/IP 모델은 실제 인터넷 구현의 기반이 되는 실용적 모델입니다. 두 모델은 네트워크 문제 해결, 프로토콜 설계, 네트워크 장비 개발에 중요한 틀을 제공합니다.",네트워크,"OSI 7계층,TCP/IP 4계층,네트워크 아키텍처,프로토콜 스택,네트워크 모델"
CS145,TCP와 UDP의 차이점과 활용,"TCP(Transmission Control Protocol)는 연결 지향적 프로토콜로, 3-way 핸드셰이크로 연결을 설정하고 데이터 전송의 신뢰성을 보장합니다. 순서 보장, 흐름 제어, 혼잡 제어, 오류 감지 및 수정 기능을 제공하지만, 오버헤드가 크고 지연 시간이 길어질 수 있습니다. 웹 브라우징(HTTP/HTTPS), 이메일(SMTP), 파일 전송(FTP), 원격 접속(SSH), 데이터베이스 통신 등 데이터 정확성이 중요한 애플리케이션에 적합합니다. UDP(User Datagram Protocol)는 비연결형 프로토콜로, 연결 설정 없이 데이터를 독립적인 패킷(데이터그램)으로 전송합니다. 오버헤드가 적고 지연 시간이 짧지만, 신뢰성, 순서 보장, 흐름 제어가 없습니다. 실시간 스트리밍(영상, 음성), 온라인 게임, DNS 쿼리, DHCP, VoIP 등 속도가 중요하고 일부 데이터 손실이 허용되는 애플리케이션에 적합합니다. 최근에는 QUIC(Quick UDP Internet Connections)과 같이 UDP 기반이지만 TCP의 신뢰성 기능을 구현한 프로토콜도 등장하고 있습니다.",네트워크,"TCP,UDP,연결 지향,비연결형,신뢰성,지연 시간"
CS146,HTTP와 HTTPS의 차이점과 SSL/TLS 작동 원리,"HTTP는 웹 브라우저와 서버 간 통신을 위한 애플리케이션 계층 프로토콜로, 평문으로 데이터를 전송하여 도청, 데이터 변조, 신원 위장에 취약합니다. HTTPS는 HTTP에 보안 계층(SSL/TLS)을 추가한 프로토콜로, 암호화, 데이터 무결성, 인증을 제공합니다. SSL/TLS 작동 원리는 다음과 같습니다: 1) 핸드셰이크 과정에서 클라이언트가 서버에 연결 요청 및 지원하는 암호화 방식 전송 2) 서버가 디지털 인증서(공개 키 포함)와 선택된 암호화 방식 응답 3) 클라이언트가 인증서의 유효성 검증 및 인증 기관(CA) 확인 4) 클라이언트가 임시 대칭 키를 생성하여 서버의 공개 키로 암호화하여 전송 5) 서버가 자신의 개인 키로 암호문을 복호화하여 대칭 키 획득 6) 이후 통신은 공유된 대칭 키를 사용한 암호화로 진행. HTTPS는 전자상거래, 로그인, 개인정보 전송 등 보안이 중요한 웹 애플리케이션에 필수적이며, 검색 엔진 최적화(SEO)에도 유리합니다.",네트워크,"HTTP,HTTPS,SSL,TLS,암호화,인증서"
CS147,IP 주소와 MAC 주소의 차이점과 ARP의 역할,"IP 주소는 네트워크 계층(OSI 3계층)에서 사용되는 논리적 주소로, 장치의 네트워크 위치를 식별합니다. IPv4(32비트)와 IPv6(128비트) 형식이 있으며, 네트워크 관리자나 DHCP에 의해 할당되고 변경 가능합니다. 주로 라우팅에 사용되며 네트워크 간 통신 경로를 결정합니다. MAC 주소는 데이터 링크 계층(OSI 2계층)에서 사용되는 물리적 주소로, 네트워크 인터페이스 카드(NIC)의 고유 식별자입니다. 48비트(6바이트) 길이이며, 제조사가 하드웨어에 영구적으로 부여하고 일반적으로 변경이 불가능합니다. 같은 로컬 네트워크 내에서 장치 간 직접 통신에 사용됩니다. ARP(Address Resolution Protocol)는 IP 주소를 MAC 주소로 변환하는 프로토콜입니다. 장치가 같은 네트워크의 다른 장치와 통신하려면 IP 주소와 함께 MAC 주소가 필요합니다. ARP는 IP 주소를 브로드캐스트하여 해당 IP를 가진 장치에게 MAC 주소를 요청하고, 응답을 ARP 캐시에 저장하여 이후 통신에 사용합니다. 역방향 변환(MAC→IP)은 RARP 프로토콜이 담당합니다.",네트워크,"IP 주소,MAC 주소,ARP,네트워크 주소 지정,데이터 링크 계층"
CS148,서브넷 마스크와 CIDR 표기법,"서브넷 마스크는 IP 주소를 네트워크 부분과 호스트 부분으로 나누는 데 사용되는 32비트 값입니다. 연속된 1(네트워크 부분)과 0(호스트 부분)으로 구성되며, IP 주소와 논리적 AND 연산을 통해 네트워크 ID를 결정합니다. 예를 들어, 255.255.255.0(이진수로 24개의 1 + 8개의 0)은 처음 24비트가 네트워크 부분임을 의미합니다. CIDR(Classless Inter-Domain Routing) 표기법은 IP 주소 뒤에 슬래시와 네트워크 비트 수를 표기하는 방식입니다(예: 192.168.1.0/24). 기존 클래스 기반 주소 지정 방식의 한계를 극복하고 주소 공간을 더 효율적으로 사용합니다. 서브넷팅은 대규모 네트워크를 작은 서브네트워크로 분할하는 과정으로, 네트워크 트래픽 관리, 보안 향상, IP 주소 사용 최적화 등의 이점이 있습니다. 서브넷 계산 시에는 네트워크 주소(모든 호스트 비트가 0), 브로드캐스트 주소(모든 호스트 비트가 1), 사용 가능한 호스트 수(2^호스트비트 - 2)를 고려해야 합니다.",네트워크,"서브넷 마스크,CIDR,IP 주소 지정,서브네팅,네트워크 설계"
CS149,라우팅 알고리즘의 작동 원리와 차이점,"라우팅 알고리즘은 네트워크에서 데이터 패킷의 최적 경로를 결정하는 방식입니다. 거리 벡터 라우팅은 이웃 라우터로부터 수신한 정보를 기반으로 목적지까지의 거리(비용)와 방향(벡터)을 계산합니다. 벨만-포드 알고리즘을 기반으로 하며, 주기적으로 전체 라우팅 테이블을 이웃과 공유합니다. 구현이 간단하고 계산 오버헤드가 적지만, 수렴 속도가 느리고 'count-to-infinity' 문제가 발생할 수 있습니다. RIP(Routing Information Protocol)가 대표적인 예입니다. 링크 상태 라우팅은 전체 네트워크 토폴로지 정보를 수집하여 각 라우터가 독립적으로 최단 경로를 계산합니다. 다익스트라 알고리즘을 기반으로 하며, 링크 상태가 변경될 때만 업데이트를 전송합니다. 수렴 속도가 빠르고 루프 방지가 효과적이지만, 메모리와 처리 요구사항이 더 높습니다. OSPF(Open Shortest Path First)와 IS-IS가 대표적인 예입니다. 소규모 네트워크에는 거리 벡터 방식이, 대규모 엔터프라이즈 네트워크에는 링크 상태 방식이 더 적합한 경향이 있습니다. BGP(Border Gateway Protocol)와 같은 경로 벡터 프로토콜은 인터넷과 같은 대규모 네트워크에서 자율 시스템 간 라우팅에 사용됩니다.",네트워크,"라우팅 알고리즘,거리 벡터,링크 상태,다익스트라,벨만-포드,RIP,OSPF"
CS150,DNS의 작동 원리와 계층적 구조,"DNS(Domain Name System)은 사람이 읽을 수 있는 도메인 이름(예: www.example.com)을 컴퓨터가 이해하는 IP 주소(예: 93.184.216.34)로 변환하는 분산 데이터베이스 시스템입니다. 작동 원리는 다음과 같습니다: 1) 클라이언트가 도메인 이름 조회를 로컬 DNS 리졸버에 요청 2) 리졸버가 캐시를 확인하고, 없으면 루트 DNS 서버에 쿼리 3) 루트 서버가 TLD(최상위 도메인) 서버 정보 제공 4) TLD 서버가 해당 도메인의 권한 있는 네임서버 정보 제공 5) 권한 있는 네임서버가 요청된 도메인의 IP 주소 또는 다른 레코드 정보 제공 6) 리졸버가 결과를 클라이언트에 반환하고 일정 시간 캐시. DNS의 계층적 구조는 루트 도메인(.), TLD(.com, .org, .kr 등), 2차 도메인(example.com), 서브도메인(www.example.com)으로 구성되며, 각 레벨을 관리하는 서버가 분리되어 있습니다. 주요 DNS 레코드 유형으로는 A(IPv4 주소), AAAA(IPv6 주소), CNAME(별칭), MX(메일 서버), NS(네임서버), TXT(텍스트 정보), SOA(영역 정보) 등이 있습니다. DNS 캐싱과 TTL(Time-to-Live) 값은 DNS 트래픽을 줄이고 응답 시간을 향상시킵니다.",네트워크,"DNS,도메인 이름,네임서버,DNS 레코드,DNS 계층,DNS 캐싱"
CS151,로드 밸런싱의 개념과 알고리즘,"로드 밸런싱은 네트워크 트래픽이나 워크로드를 여러 서버나 리소스에 분산하여 성능, 안정성, 가용성을 향상시키는 기술입니다. 하드웨어, 소프트웨어, 클라우드 기반 로드 밸런서가 있으며, L4(전송 계층), L7(응용 계층) 로드 밸런싱으로 구분됩니다. 주요 로드 밸런싱 알고리즘으로는: 1) 라운드 로빈: 순차적으로 각 서버에 요청을 분배하는 단순한 방식으로, 구현이 쉽지만 서버 용량이나 현재 부하를 고려하지 않습니다. 2) 가중치 기반: 서버 성능에 따라 가중치를 부여하여 더 강력한 서버가 더 많은 요청을 처리하게 합니다. 3) 최소 연결: 현재 활성 연결이 가장 적은 서버로 새 요청을 라우팅하여 동적 워크로드에 효과적입니다. 4) IP 해싱: 클라이언트 IP를 해싱하여 항상 같은 서버로 요청을 보내 세션 유지에 유용합니다. 5) 응답 시간: 응답 시간이 가장 빠른 서버를 선택합니다. 6) URL 기반: 요청된 URL에 따라 특정 서버로 라우팅합니다(콘텐츠 기반 라우팅). 상태 확인, 세션 유지, 장애 감지 및 복구 기능도 중요한 구성 요소입니다. 로드 밸런싱은 웹 애플리케이션, API 서버, 데이터베이스 클러스터 등 다양한 시스템에서 활용됩니다.",네트워크,"로드 밸런싱,라운드 로빈,최소 연결,가중치 기반,상태 확인,고가용성"
